"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short"
"htlf.ob","10.25","13.20","14.25","-0.20","1,045","4,000","-2.2%","+14.2%","126.3M","9.57M","5.90M","0.40","3.03%","none","10.82","1.10","0.28","11.47","4.86","1.22","11.99","1.15","111.4M","none","10.7M","9.6%","Dec 31","none","0.71%","10.85%","none","0","46.5M","none"
