"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares/ADR"
"bayzy.ob","23.00","31.00","54.625","0.92","89.2K","34.0K","-33.9%","-22.7%","22.6B","730.3M","723.0M","none","none","20.33","2.12","0.55","38.04","0.84","1.52","14.66","0.81","27.7B","2.80B","1.54B","5.6%","10.1%","Dec 31","none","4.84%","10.68%","1.45","0","611.8M","none","1"
