"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"ubsc","9.05","10.18","14.875","0.35","864","1,000","-13.4%","+1.2%","24.4M","2.40M","1.60M","none","12.09","1.04","0.27","11.28","8.11","0.84","9.79","0.90","29.9M","none","2.73M","9.1%","Dec 31","none","0.68%","10.75%","none","0","19.5M","0","0","2,000"
