"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"erif.ob","16.00","21.00","21.75","0.03","364","1,000","+30.2%","+52.2%","198.4M","9.45M","4.00M","0.78","3.71%","none","22.29","1.97","0.27","11.35","6.66","0.94","10.67","1.85","107.2M","none","18.6M","17.3%","26.5%","Dec 31","none","1.77%","9.20%","none","0.07","62.9M","none"
