"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"tvx","0.27","0.41","5.00","0.69","649.1K","897.0K","-80.2%","-76.9%","146.5M","357.2M","246.5M","none","1.13","-0.17","-0.00","1.47","0.17","0.36","none","0.28","159.0M","36.7M","-7.51M","-2.4%","-4.4%","Dec 31","none","-0.52%","-1.89%","3.42","0.18","61.7M","0","9,000","622.0K"
