"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"slc","16.92","22.38","26.75","203.4K","134.0K","-2.4%","+14.0%","9.42B","421.0M","416.8M","0.30","1.36%","none","11.21","1.20","0.33","24.10","6.83","2.00","18.62","0.93","10.1B","none","506.7M","5.3%","6.8%","Dec 31","none","0.81%","11.48%","none","0.10","2.87B","1.19M","0.3%","1.83M","6.93","172.0K"
