"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"nzt","13.52","17.30","21.95","0.95","48.2K","60.0K","+1.0%","+18.0%","3.80B","219.8M","162.6M","0.57","3.29%","3.72","1.19","0.27","10.75","0.68","4.65","14.51","1.61","2.41B","868.2M","265.0M","11.1%","23.0%","June 30","none","7.09%","28.48%","0.39","2.85","157.4M","4.08M","2.5%","4.07M","97.26","42.0K","8"
