"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume","Shares/ADR"
"bbioy","1.71","2.40","4.50","0.40","3,864","4,000","-16.5%","-2.5%","159.9M","66.6M","56.6M","none","1.39","-0.41","-0.19","0.05","1.36","1.73","none","48.67","3.29M","-33.8M","-26.6M","none","none","Apr 30","none","-21.48%","-25.07%","7.81","0.03","90.5M","0","1,000","3,000","1"
