"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","26-Week Change","26-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"vbbi.ob","0.25","0.30","22.523","3,227","2,000","-76.2%","-74.3%","6.88M","22.9M","2.80M","none","-0.40","-5.99","-0.04","0.17","0.00","none","none","1.76","1.54M","-16.9M","-29.6M","none","none","Dec 31","none","-631.82%","none","0.12","none","18.0K","none"
