"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"adrx","38.50","70.75","77.39","1.67M","1.09M","+13.4%","+32.5%","4.98B","70.3M","51.3M","none","9.17","1.04","0.35","9.56","4.32","7.71","68.09","7.40","699.9M","79.4M","75.5M","5.6%","8.7%","Dec 31","none","5.63%","12.88%","3.60","0","303.8M","2.37M","4.6%","2.68M","1.50","1.57M"
