"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"mcbi","8.75","10.63","12.375","-0.11","3,000","3,000","+21.5%","+41.9%","74.6M","7.02M","3.30M","0.24","2.26%","none","9.45","1.24","0.33","8.41","3.94","1.12","8.59","1.26","59.0M","none","8.69M","14.7%","Dec 31","none","1.20%","14.30%","none","0","27.6M","15.0K","0.5%","14.0K","5.00","3,000"
