"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"qcrh","9.25","11.45","12.563","0.04","1,182","2,000","+13.4%","+32.5%","31.4M","2.74M","2.50M","none","10.99","1.01","0.26","12.10","6.88","1.04","11.31","0.95","28.5M","none","2.38M","8.4%","June 30","none","0.59%","9.95%","none","0","18.9M","11.0K","0.4%","9,000","11.00","1,000"
