"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (10-day avg)","4-Week Change","4-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"ther","21.70","22.65","26.91","215.0K","-5.2%","-3.9%","894.4M","39.5M","6.00M","none","none","-17.81","-17.07","-2.53","10.31","5.95","none","none","2.20","49.1M","-47.7M","-80.6M","none","none","Dec 31","none","-78.27%","none","1.44","0.26","32.0M","none"
