"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","13-Week Change","13-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"kfs","8.85","9.82","10.30","0","4,000","0.0%","-2.7%","334.4M","34.1M","33.7M","none","none","4.69","0.68","0.21","12.94","0.53","2.09","14.38","0.76","458.2M","none","24.1M","5.3%","6.6%","Dec 31","none","none","3.20%","13.94%","none","0.51","0","2,000","0.0%","0","1.00","2,000"
