"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Daily Volume"
"gbnk","10.938","14.85","17.50","0.09","1,000","2,000","+35.0%","+57.7%","62.5M","4.21M","1.50M","0.30","2.02%","none","9.89","0.38","0.11","4.17","7.79","1.50","39.39","3.56","17.0M","none","1.55M","9.1%","38.6%","Dec 31","none","0.60%","3.82%","none","none","32.8M","5,000","0.3%","6,000","0"
