"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"alpn.ob","8.50","12.30","15.00","-0.06","1,409","1,000","+44.7%","+69.1%","20.2M","1.64M","500.0K","0.50","4.07%","none","12.30","1.21","0.20","11.56","3.06","1.00","10.13","1.06","19.0M","none","1.99M","10.5%","32.5%","Dec 31","none","0.77%","10.17%","none","none","5.03M","none"
