"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Daily Volume"
"digm","2.00","2.26","4.00","-0.00","136","0","-43.5%","-34.0%","2.23M","987.0K","600.0K","0.12","5.31%","3.71","0.27","0.00","5.37","1.19","0.61","8.50","0.42","5.33M","533.0K","264.0K","5.0%","6.5%","Dec 31","none","6.20%","7.25%","9.29","0.01","1.17M","1,000","0.2%","1,000","0"
