"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short"
"cmoh.ob","20.00","21.609","22.955","-0.49","136","0","+5.6%","+23.4%","25.0M","1.16M","880.0K","0.69","3.20%","16.91","1.04","0.45","17.24","5.47","1.28","20.82","1.25","20.1M","none","1.20M","6.0%","Dec 31","none","0.47%","6.37%","none","0","6.32M","none"
