"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"incu","1.81","2.34","4.00","1,455","2,000","-22.0%","-8.9%","56.8M","24.3M","9.20M","none","none","0.21","0","-0.02","none","0.03","11.10","none","none","0","none","0","none","none","Dec 31","none","0.00%","0.00%","7.74","0","686.0K","0","0","1,000"
