"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"facoq.ob","0.04","0.13","1.25","7,182","8,000","+160.0%","+203.8%","2.32M","17.9M","3.60M","none","2.66","-0.51","-0.16","0.82","1.88","0.05","none","0.16","14.6M","-3.95M","-9.11M","-62.4%","-54.2%","Dec 31","none","-7.06%","-17.62%","none","0.76","33.6M","0","0","26.0K"
