"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","26-Week Change","26-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"swrg","2.75","3.90","8.62","53.8K","61.0K","-36.1%","-30.9%","36.5M","9.35M","6.70M","none","none","6.01","-1.37","-0.42","13.89","0.76","0.65","none","0.28","74.1M","-1.09M","-7.08M","-8.2%","-5.5%","Jan 1","none","none","-8.99%","-23.88%","2.19","0.04","7.13M","75.0K","1.1%","156.0K","5.77","13.0K"
