"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short"
"cbkm.ob","56.00","58.50","58.50","0","0","+2.6%","+19.9%","41.9M","717.0K","600.0K","1.08","1.85%","none","20.50","2.87","0.73","19.82","10.48","2.85","20.42","2.95","14.2M","none","2.05M","14.4%","June 30","none","1.20%","14.92%","none","0","7.51M","none"
