"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Daily Volume"
"tre","27.25","27.95","40.60","0.69","1,182","1,000","-5.5%","+10.5%","179.6M","6.42M","400.0K","0.28","1.00%","27.58","3.96","0.78","5.91","0.27","1.01","7.06","4.73","37.3M","31.9M","25.0M","67.8%","82.3%","Dec 31","none","10.66%","15.34%","1.08","0.07","1.72M","1,000","0.2%","0","0"
