"Company","52-Week Low","Recent Price","52-Week High","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"wfpk.ob","1.08","1.12","1.12","22.6M","20.2M","20.0M","none","none","0.66","-0.38","-0.09","0.13","0.01","1.70","none","8.45","2.68M","-5.90M","-7.62M","none","none","Dec 31","none","-29.24%","-57.30%","0.14","0.54","128.0K","none"
