"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"cnbb","7.75","9.85","15.00","-0.19","1,682","0","+27.1%","+48.5%","59.9M","6.08M","3.70M","0.20","2.03%","none","7.60","0.44","0.10","6.36","3.26","1.30","22.54","1.55","39.4M","none","2.71M","6.9%","Dec 31","none","0.52%","5.99%","none","0","19.8M","0","0","2,000"
