"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"nsany","7.01","9.55","14.70","0.56","73.5K","70.0K","-17.8%","-4.0%","19.0B","1.99B","1.23B","none","none","none","1.25","none","none","none","none","7.66","none","none","none","none","none","none","Mar 31","none","none","none","none","none","none","94.0K","0.0%","79.0K","1.81","52.0K","2"
