"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"mays","7.906","12.75","12.75","-0.04","318","1,000","+61.3%","+88.4%","25.9M","2.03M","1.00M","none","none","16.49","0.66","0.19","5.86","1.60","0.77","19.38","2.18","12.1M","3.72M","1.37M","11.3%","21.6%","July 31","none","3.06%","4.18%","2.30","0.29","3.25M","0","0","0"
