"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares/ADR"
"hkhgy.ob","7.45","8.80","12.547","1.11","91","0","-16.2%","-2.1%","4.44B","504.6M","292.6M","none","none","13.88","4.46","0.24","0.64","1.85","0.63","1.97","13.70","315.2M","2.31B","2.24B","710.6%","730.6%","Dec 31","none","25.86%","35.12%","1.00","0.27","932.0M","none","5"
