"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares/ADR"
"suhjy.ob","5.40","8.40","11.094","1.73","22.1K","117.0K","-2.6%","+13.8%","20.2B","2.40B","1.27B","none","none","6.73","0.45","0.16","0.94","none","1.25","18.88","8.89","2.27B","1.07B","1.07B","47.1%","47.1%","June 30","none","4.76%","6.72%","none","0.04","none","none","1"
