"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"io","7.10","7.91","14.25","1.14","117.3K","130.0K","-2.6%","+13.7%","406.0M","51.3M","35.9M","none","6.51","-0.06","0.05","4.12","1.87","1.22","none","1.92","212.1M","4.87M","-2.81M","1.5%","-0.1%","Dec 31","none","0.87%","-0.86%","6.82","0.01","96.1M","529.0K","1.5%","758.0K","4.81","110.0K"
