"Company","52-Week Low","Recent Price","52-Week High","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"appx","18.00","19.75","20.36","949.3M","48.1M","9.00M","none","none","-0.12","-0.59","0.06","5.22","none","none","none","3.78","179.2M","-9.33M","-10.7M","-5.4%","-6.3%","Dec 31","none","-6.82%","-359.13%","1.24","0.86","none","none"
