"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"isnq.ob","0.01","0.017","0.844","265.9K","417.0K","-96.8%","-96.3%","643.0K","37.8M","28.4M","none","-0.11","-0.51","-0.04","0.02","0.00","none","none","0.79","620.0K","-4.95M","-12.8M","none","none","May 31","none","-1032.50%","none","0.04","none","30.0K","none"
