"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Daily Volume"
"brka","59,000","69,950","75,700","0.71","545","0","+2.7%","+20.0%","106.9B","1.53M","1.00M","none","none","37,374.59","1,169.07","-444.56","26,598.15","3,259.84","1.87","59.83","2.63","40.6B","none","1.78B","4.5%","7.3%","Dec 31","none","1.28%","3.02%","none","0.06","4.98B","7,000","0.7%","0","0"
