"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"bpfh","14.75","21.30","24.40","0.25","128.1K","197.0K","+42.6%","+66.6%","471.9M","22.2M","16.0M","0.14","0.66%","none","6.95","0.86","0.23","3.95","1.65","3.07","24.85","5.39","67.2M","none","14.6M","21.7%","Dec 31","none","1.46%","14.02%","none","0","27.1M","1.10M","6.9%","632.0K","6.35","173.0K"
