"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"kinv.ob","18.50","23.40","23.50","-0.10","182","0","+11.4%","+30.2%","26.5M","1.13M","100.0K","0.38","1.62%","none","39.14","1.79","0.73","57.84","4.67","0.60","13.07","0.41","68.2M","none","2.14M","3.1%","4.8%","Dec 31","none","0.57%","5.51%","none","0.05","5.29M","none"
