"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"ctbk","19.50","25.35","28.00","0.25","7,955","6,000","+20.6%","+40.9%","242.8M","9.58M","6.70M","0.28","1.10%","12.64","1.97","0.50","5.92","1.36","2.00","12.90","4.28","58.1M","none","19.3M","33.2%","Dec 31","none","none","3.48%","16.86%","none","0","0","12.0K","0.2%","7,000","1.09","11.0K"
