"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short"
"somc.ob","13.00","15.70","17.40","-0.18","1,364","1,000","+9.2%","+27.6%","30.4M","1.94M","1.50M","0.60","3.82%","14.15","1.55","0.38","11.81","15.01","1.11","10.12","1.33","22.7M","none","2.99M","13.2%","Dec 31","none","0.99%","12.12%","none","0","27.4M","none"
