"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"unty","1.938","6.25","9.57","0.85","7,682","16.0K","+138.1%","+178.2%","31.9M","5.10M","2.60M","none","4.69","-0.60","-0.23","6.27","2.60","1.33","none","1.00","24.8M","none","-2.46M","-1.1%","Dec 31","none","-0.08%","-13.56%","none","0.54","13.0M","2,000","0.1%","0","0.40","5,000"
