"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Daily Volume"
"hist","2.75","6.89","8.11","1.03","545","0","+72.2%","+101.2%","38.8M","5.63M","800.0K","none","0.86","-0.18","-0.06","0.24","0.02","7.96","none","28.95","1.32M","-819.0K","-1.02M","-77.7%","-74.4%","Sep 30","none","-11.13%","-19.08%","none","0.80","103.0K","2,000","0.2%","5,000","0"
