"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","13-Week Change","13-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"joyg.ob","13.75","15.35","19.45","487.5K","354.0K","-14.2%","-16.5%","610.1M","39.7M","38.9M","none","none","15.69","1.19","1.19","24.01","1.50","0.98","12.94","0.64","1.14B","109.1M","59.1M","5.4%","4.9%","Oct 31","none","4.58%","none","2.47","0.34","59.4M","3.61M","9.3%","2.92M","10.00","361.0K"
