"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"cdti.ob","0.813","2.20","2.65","-0.48","1,682","2,000","+60.0%","+86.9%","5.94M","2.70M","1.20M","none","none","-0.19","-0.70","-0.14","0.38","0.16","none","none","5.77","1.55M","-882.0K","-1.82M","-64.8%","-61.5%","Dec 31","none","-94.11%","none","4.27","none","430.0K","8,000","0.5%","3,000","0.61","13.0K"
