"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"avea","0.59","1.53","2.75","73.1K","157.0K","-4.0%","+12.1%","89.2M","58.3M","33.2M","none","none","2.03","-0.84","-0.12","1.99","2.02","0.75","none","0.77","113.3M","-30.0M","-47.4M","-41.9%","-46.0%","Dec 31","none","-27.59%","-35.58%","5.19","0.03","117.3M","287.0K","0.9%","278.0K","3.88","74.0K"
