"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"pub","14.75","25.10","36.875","12.0K","35.0K","-26.2%","-13.7%","3.50B","139.4M","89.2M","none","none","2.40","0.87","0.35","16.46","3.82","10.44","28.92","1.52","2.02B","358.2M","103.4M","6.5%","11.5%","Dec 31","none","3.80%","32.66%","0.79","3.05","533.2M","30.0K","0.0%","31.0K","15.00","2,000","1"
