"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"eqt","26.00","32.38","40.495","0.39","213.0K","163.0K","+9.0%","+27.3%","2.07B","64.0M","51.2M","0.64","1.98%","13.09","2.40","0.38","30.92","2.97","2.47","13.49","1.05","2.05B","318.8M","159.2M","7.8%","12.0%","Dec 31","none","6.67%","21.17%","0.86","0.65","190.1M","808.0K","1.6%","554.0K","3.61","224.0K"
