"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"ltgl.ob","0.06","0.095","0.14","0.89","23.4K","4,000","-12.8%","+1.8%","406.0K","4.27M","1.90M","none","none","0.07","-0.18","0.02","0.74","0.01","1.42","none","0.13","5.02M","-475.0K","-555.0K","-11.1%","-10.7%","Dec 31","none","-29.97%","-262.54%","0.95","4.30","41.0K","none"
