"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"eidsy","2.10","2.35","5.00","1.84","59.6K","331.0K","-21.7%","-8.5%","244.2M","103.9M","100.8M","none","0.20","-0.65","-0.13","1.80","0.12","11.54","none","1.31","201.7M","-49.9M","-71.6M","-35.7%","-32.7%","Mar 31","none","none","-53.60%","-126.62%","0.95","0.16","31.6M","777.0K","0.8%","774.0K","70.64","11.0K","1"
