"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"tm","46.60","47.80","75.64","1.12","42.5K","49.0K","-31.7%","-20.1%","88.1B","1.84B","1.82B","none","none","30.16","none","1.26","none","8.73","1.58","none","none","none","12.4B","2.29B","none","6.0%","Mar 31","none","none","none","4.11%","1.24","0.74","0","122.0K","0.0%","173.0K","3.59","34.0K","2"
