"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (10-day avg)","4-Week Change","4-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"oncy","4.01","4.77","6.25","13.0K","+12.2%","+13.8%","84.4M","17.7M","17.5M","none","none","0.61","-0.18","-0.08","0.04","0.57","7.85","none","118.44","728.0K","-3.23M","-3.41M","none","none","Dec 31","none","-25.11%","-27.98%","7.42","0.01","10.2M","none"
