"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short"
"atbc.ob","8.50","11.40","23.00","45","0","+26.7%","+48.0%","7.15M","627.0K","500.0K","none","none","11.03","1.03","0.27","9.45","9.29","1.03","11.09","1.21","6.03M","none","654.0K","10.9%","Dec 31","none","0.82%","10.47%","none","0","5.83M","none"
