"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"fnin","9.00","14.20","16.99","0.13","6,955","4,000","+51.5%","+77.0%","134.7M","9.49M","7.70M","0.84","5.92%","19.62","1.61","0.40","11.40","1.36","0.72","8.84","1.25","77.3M","none","10.8M","11.5%","16.1%","Dec 31","none","1.19%","7.26%","none","0","12.9M","0","1,000","14.0K"
