"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"ctnr.ob","15.30","17.30","22.00","-0.03","45","0","+8.1%","+26.3%","8.72M","504.0K","200.0K","0.50","2.89%","15.43","0.84","0.04","1.68","10.55","1.12","20.55","10.27","851.0K","140.0K","425.0K","49.9%","40.1%","Dec 31","none","4.92%","5.08%","59.60","0","5.32M","none"
