"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (10-day avg)","4-Week Change","4-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"cbci.ob","1.01","1.23","2.75","19.0K","-20.6%","-19.5%","27.1M","22.0M","12.9M","none","none","-0.02","-0.20","-0.06","0.01","0.00","none","none","225.21","111.0K","-1.15M","-3.95M","none","none","Dec 31","none","-369.10%","none","0.10","none","32.0K","none"
