"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"re","46.51","66.57","78.50","0.20","697.4K","388.0K","+2.0%","+19.2%","3.08B","46.3M","37.0M","0.28","0.42%","none","37.20","2.43","-0.95","37.15","1.72","1.79","27.36","1.79","1.74B","none","115.1M","6.6%","6.4%","Dec 31","none","1.62%","7.05%","none","0.34","79.7M","1.54M","4.2%","2.01M","2.31","667.0K"
