"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"psbi","3.938","6.00","6.20","0.42","3,909","4,000","+50.0%","+75.3%","26.8M","4.47M","3.20M","none","none","9.12","-0.12","0.19","5.71","0.86","0.66","none","1.05","24.1M","none","432.0K","1.8%","Dec 31","none","0.12%","1.14%","none","0","3.83M","1,000","0.0%","3,000","0.33","3,000"
