"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"ntsc","1.12","1.38","3.875","1.28","8,455","3,000","-49.8%","-41.4%","11.7M","8.44M","1.10M","0.04","2.90%","2.98","-0.11","-0.02","9.42","0.30","0.46","none","0.15","77.4M","6.44M","-887.0K","-1.1%","2.3%","Jan 31","none","none","-1.44%","-3.51%","2.22","0.84","0","0","0","5,000"
