"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares/ADR"
"kwhiy.ob","3.90","4.20","6.90","0","0","-16.0%","-1.9%","1.46B","347.6M","344.2M","none","none","3.71","-0.23","0.05","23.88","1.74","1.13","none","0.18","8.33B","296.5M","-81.0M","-1.0%","0.4%","Mar 31","none","-0.89%","-6.17%","1.20","3.04","604.9M","none","4"
