"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Daily Volume"
"swsh.ob","0.30","0.56","0.82","-0.59","1,455","3,000","+60.0%","+86.9%","1.24M","2.21M","1.30M","none","none","1.60","-0.17","0.02","6.89","0.02","0.35","none","0.08","15.3M","192.0K","-371.0K","-2.4%","-2.4%","Oct 31","none","-3.94%","-9.81%","0.81","0.04","53.0K","7,000","0.4%","13.0K","0"
