"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares/ADR"
"pmmay.ob","11.71","23.875","26.15","0","0","+96.9%","+130.1%","367.4M","15.4M","9.80M","none","none","8.61","1.27","0.26","31.88","1.92","2.77","18.74","0.75","490.6M","36.2M","19.6M","4.0%","6.1%","Dec 31","none","6.58%","16.20%","1.47","0.43","29.6M","none","1"
