"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"pnbk","6.063","8.55","10.00","0.47","1,682","2,000","+17.9%","+37.8%","20.5M","2.40M","1.30M","0.08","0.94%","none","7.24","0.40","0.07","6.11","2.35","1.18","21.22","1.40","14.6M","none","959.0K","6.6%","Dec 31","none","0.50%","5.73%","none","0.02","5.65M","0","0","1,000"
