"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"iog","22.25","28.40","34.10","5,727","6,000","+12.5%","+31.4%","3.19B","112.3M","99.9M","none","none","7.66","5.35","0.67","49.91","2.87","3.71","5.30","0.57","5.60B","771.1M","599.4M","10.7%","12.8%","Mar 31","none","9.47%","88.98%","2.02","5.67","323.0M","2,000","0.0%","0","0.40","5,000","1"
