"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (10-day avg)","4-Week Change","4-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"pcx","23.58","24.25","28.33","284.0K","-1.8%","-0.5%","6.22B","256.4M","35.9M","none","none","9.61","4.18","0.70","28.41","0.81","2.52","5.80","0.85","7.43B","2.20B","1.09B","14.7%","22.2%","Dec 31","none","17.32%","40.30%","0.90","0.38","208.8M","1.18M","3.3%","2.88M","5.20","226.0K"
