"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"hiwdf.ob","0.13","0.13","0.43","1.09","1,364","1,000","-40.6%","-30.6%","2.84M","21.9M","14.0M","none","none","0.60","-0.02","-0.00","0.51","0.01","0.22","none","0.26","11.1M","107.0K","-531.0K","-4.8%","-7.3%","Dec 31","none","-2.65%","-3.99%","1.30","0.29","254.0K","none"
