"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"swmay","35.25","51.70","53.40","2,545","0","+45.6%","+70.2%","1.85B","35.7M","31.1M","none","none","11.84","3.07","0.70","34.18","5.20","4.37","16.84","1.51","1.27B","222.6M","113.8M","9.2%","15.2%","Dec 31","none","7.27%","26.33%","1.87","1.40","185.5M","2,000","0.0%","2,000","0.25","8,000","1"
