"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"kwnr.ob","0.13","0.25","22.19","76.2K","96.0K","-98.9%","-98.7%","17.9M","71.7M","12.9M","none","-0.01","-0.24","-0.01","0.00","none","none","none","155.27","12.0K","-733.0K","-733.0K","none","none","Dec 31","none","-218.28%","none","0.37","none","none","none"
